,user_id,lgb
1817,2225,"[856345, 873887, 991874, 8119129, 992150]"
1818,2226,"[925854, 9707137, 12524323, 937403, 1116050]"
1819,2227,"[917033, 1102416, 1013999, 1107553, 946788]"
1820,2229,"[880427, 835595, 1127716, 5569098, 965772]"
1821,2230,"[855138, 847207, 1130729, 936889, 988235]"
1822,2231,"[1111129, 9526906, 885356, 825208, 1062854]"
1823,2232,"[893042, 868764, 956200, 834396, 986869]"
1824,2233,"[8013899, 1117219, 8203451, 910207, 947211]"
1825,2234,"[854754, 997309, 1007259, 961620, 915493]"
1826,2235,"[995852, 981374, 1075793, 926065, 918345]"
1827,2236,"[1111129, 919766, 1037894, 1010079, 1079878]"
1828,2237,"[959985, 942817, 934427, 950894, 1051626]"
1829,2238,"[963517, 971983, 889362, 6391080, 835296]"
1830,2240,"[1044188, 951561, 1048299, 910161, 1080581]"
1831,2241,"[1125530, 1012913, 5568758, 9858936, 886996]"
1832,2242,"[1049922, 1037840, 9446069, 926033, 896611]"
1833,2243,"[903529, 906026, 1012052, 901776, 854920]"
1834,2244,"[837107, 1084597, 1108131, 1015805, 1112754]"
1835,2245,"[1082310, 1039239, 1017195, 6423786, 923208]"
1836,2247,"[1065538, 1115069, 841236, 1057168, 923314]"
1837,2248,"[858999, 986727, 6979415, 15452705, 1106013]"
1838,2250,"[1033769, 1048483, 985911, 1090507, 1125219]"
1839,2251,"[833940, 1039781, 970866, 1031083, 1039505]"
1840,2252,"[1058021, 1031065, 13213207, 1076516, 1005173]"
1841,2255,"[879755, 1138189, 996156, 937626, 834103]"
1842,2256,"[1056775, 862799, 945805, 862070, 7433029]"
1843,2257,"[1104349, 9420312, 1106116, 995242, 1065593]"
1844,2259,"[845193, 1110572, 885290, 893501, 1057260]"
1845,2260,"[13842214, 5568758, 855138, 1069003, 882604]"
1846,2261,"[1037840, 963686, 1061220, 926905, 1025326]"
1847,2262,"[1019247, 6773232, 6391080, 15926927, 917427]"
1848,2263,"[849843, 920367, 1061220, 842783, 901776]"
1849,2264,"[9705603, 9265288, 10457044, 1002178, 1078666]"
1850,2266,"[923789, 1027208, 929893, 1007746, 5570685]"
1851,2267,"[907392, 881047, 1091901, 8019977, 905868]"
1852,2268,"[889989, 1013389, 850562, 1076306, 997907]"
1853,2269,"[1106064, 1031740, 855626, 936117, 913026]"
1854,2270,"[892500, 1082947, 1068258, 1136654, 1054814]"
1855,2272,"[827656, 15596112, 953539, 883665, 840227]"
1856,2273,"[880427, 6979089, 998373, 934948, 12524174]"
1857,2274,"[839208, 1009449, 843111, 1091158, 920191]"
1858,2275,"[951971, 998008, 889362, 998679, 882308]"
1859,2276,"[6979753, 1054539, 995852, 905942, 12524439]"
1860,2277,"[1080677, 826666, 6704207, 965009, 1068124]"
1861,2278,"[913459, 1006906, 6633342, 907647, 13071902]"
1862,2279,"[849697, 10456467, 825176, 13008321, 976864]"
1863,2280,"[1082990, 1093603, 1097635, 9676852, 1120970]"
1864,2281,"[13213082, 6534077, 888233, 1133191, 951164]"
1865,2282,"[833724, 862732, 887219, 895268, 928092]"
1866,2283,"[1011427, 949742, 1112205, 1125141, 1010870]"
1867,2284,"[889989, 1044259, 8249443, 1048257, 12330794]"
1868,2285,"[13115626, 9707461, 8118591, 7143963, 8249440]"
1869,2286,"[12263364, 1058021, 956672, 7166865, 983572]"
1870,2287,"[849870, 13008065, 980943, 934369, 1137100]"
1871,2288,"[861445, 9338009, 988914, 9483753, 966005]"
1872,2289,"[834396, 984680, 9527187, 1021225, 13910669]"
1873,2290,"[827656, 844759, 1037840, 1012307, 13007344]"
1874,2291,"[1138189, 962588, 1134522, 12523928, 9677202]"
1875,2292,"[1076875, 13512240, 894627, 1128464, 987571]"
1876,2294,"[992985, 909800, 7410017, 926065, 999971]"
1877,2295,"[6533681, 845109, 871514, 1045826, 1031065]"
1878,2296,"[9245108, 961458, 988421, 982755, 888111]"
1879,2297,"[1009449, 12731544, 1041259, 1079987, 834303]"
1880,2298,"[821741, 929768, 1093730, 966348, 9469110]"
1881,2299,"[6602697, 891426, 943393, 981716, 819304]"
1882,2300,"[850562, 1119993, 1088683, 835558, 889989]"
1883,2301,"[1057749, 13158064, 8090519, 1070105, 1080677]"
1884,2302,"[954110, 945627, 1000736, 949510, 1037892]"
1885,2303,"[1033545, 974265, 922753, 12757280, 869388]"
1886,2305,"[919589, 926796, 825208, 1069039, 923314]"
1887,2307,"[13190240, 8359154, 1049735, 1007148, 856790]"
1888,2308,"[893501, 932179, 951164, 969419, 839438]"
1889,2309,"[1068719, 951590, 1126899, 945805, 1110244]"
1890,2310,"[6979089, 857130, 1009821, 936914, 1093603]"
1891,2312,"[5572828, 1101437, 874149, 1061982, 6919433]"
1892,2313,"[929433, 981760, 898510, 951590, 1036699]"
1893,2314,"[1109014, 1048257, 928092, 9296836, 995895]"
1894,2317,"[866828, 906658, 1001680, 1012627, 884694]"
1895,2319,"[908145, 1101174, 9803819, 937791, 880050]"
1896,2321,"[981760, 986912, 827683, 844179, 873627]"
1897,2322,"[1044259, 13417954, 856345, 907957, 888463]"
1898,2323,"[895295, 1000237, 7025114, 6039586, 9832514]"
1899,2324,"[938118, 967760, 1057260, 1012913, 907392]"
1900,2326,"[983936, 6979427, 907128, 1039781, 1112754]"
1901,2328,"[1082990, 929373, 9420159, 988202, 9859111]"
1902,2330,"[925854, 1053988, 1047301, 1096548, 1054539]"
1903,2331,"[988208, 881708, 1120213, 844166, 881154]"
1904,2332,"[860248, 5568758, 1076842, 981760, 1058997]"
1905,2333,"[923746, 983584, 839094, 6533936, 859237]"
1906,2334,"[1102416, 1036501, 892573, 906335, 855138]"
1907,2335,"[1089705, 834396, 1073150, 1093603, 953104]"
1908,2336,"[1023226, 955774, 938139, 10344971, 9934800]"
1909,2337,"[1067695, 1015539, 894439, 938139, 1097001]"
1910,2338,"[1072086, 5576075, 824073, 1033814, 908312]"
1911,2339,"[8205218, 948832, 1103629, 875089, 928049]"
1912,2341,"[869900, 907625, 1110975, 1098284, 1044188]"
1913,2342,"[866548, 7166865, 1016800, 1070898, 991442]"
1914,2343,"[980984, 845975, 1065331, 1033062, 1059347]"
1915,2344,"[839438, 980263, 1013291, 847066, 6534074]"
1916,2345,"[888111, 1054215, 1029737, 820895, 8205218]"
1917,2346,"[916993, 1029272, 978343, 869252, 5565784]"
1918,2347,"[9527257, 821741, 845914, 1091383, 1057749]"
1919,2348,"[962229, 999971, 10345155, 845208, 822646]"
1920,2349,"[7409918, 836085, 845193, 1111129, 6533681]"
1921,2350,"[1138189, 948832, 1103629, 1075032, 996156]"
1922,2351,"[821083, 1048727, 843464, 935342, 825703]"
1923,2352,"[9803819, 864137, 845163, 8205577, 988697]"
1924,2353,"[1056509, 1047769, 866355, 981760, 5563693]"
1925,2354,"[8019649, 13003101, 954778, 825118, 8019977]"
1926,2355,"[1126899, 1121393, 995242, 1133018, 1053690]"
1927,2357,"[9575582, 7166861, 1133018, 873627, 835243]"
1928,2358,"[1009449, 841266, 8011291, 1117690, 989157]"
1929,2359,"[879755, 991951, 1037894, 938554, 6534544]"
1930,2360,"[889649, 869728, 1077540, 6534552, 1139960]"
1931,2361,"[865511, 915459, 1138487, 1095068, 1029313]"
1932,2362,"[13841744, 8205218, 1103629, 969866, 1042544]"
1933,2363,"[1076875, 1081853, 13842214, 1090676, 1057749]"
1934,2364,"[1817725, 6034857, 1028816, 1004906, 1075368]"
1935,2366,"[873964, 1026334, 1123101, 886996, 853210]"
1936,2367,"[7147142, 9707078, 1135681, 9707461, 827683]"
1937,2368,"[1110572, 968936, 1039126, 1085604, 1076875]"
1938,2369,"[981591, 896761, 905592, 908217, 866292]"
1939,2370,"[1009449, 9392700, 1031740, 821787, 904422]"
1940,2371,"[1025650, 887219, 1072523, 819840, 1084036]"
1941,2372,"[1028705, 888054, 12452939, 949742, 912280]"
1942,2373,"[1057260, 968936, 1044188, 1085604, 984411]"
1943,2374,"[9677466, 9677624, 907957, 8359154, 899682]"
1944,2375,"[1036501, 1079023, 847962, 970698, 872062]"
1945,2376,"[1057168, 13842088, 1079878, 9677874, 970455]"
1946,2377,"[995055, 835080, 1065496, 927291, 993639]"
1947,2378,"[1129576, 9527323, 952408, 12577242, 12263463]"
1948,2379,"[1059527, 848684, 1111129, 977481, 1069003]"
1949,2380,"[935968, 948119, 958549, 1039927, 9837807]"
1950,2381,"[6979427, 871440, 1045790, 906646, 6979222]"
1951,2383,"[1110572, 947798, 1089766, 1037840, 982790]"
1952,2386,"[987571, 881154, 945090, 829972, 825670]"
1953,2387,"[1101449, 1018151, 1028715, 858743, 917033]"
1954,2388,"[930137, 937626, 9884698, 995055, 1046555]"
1955,2389,"[1103826, 937736, 950894, 999613, 827683]"
1956,2392,"[1009368, 926680, 911338, 1038745, 1099905]"
1957,2393,"[1051878, 1057260, 6391089, 1085435, 962967]"
1958,2394,"[847344, 986727, 9835509, 1082172, 943233]"
1959,2395,"[965963, 1054323, 910214, 10457128, 949294]"
1960,2396,"[1139827, 997907, 925437, 868015, 866355]"
1961,2398,"[977481, 1039876, 930955, 878676, 891118]"
1962,2399,"[1061220, 1110572, 879755, 8205218, 968936]"
1963,2400,"[851188, 1085333, 887526, 862582, 1096573]"
1964,2401,"[6979518, 819840, 909349, 848029, 825343]"
1965,2402,"[1092149, 995276, 1079338, 862538, 1115971]"
1966,2404,"[862349, 908531, 844165, 1058997, 1126899]"
1967,2405,"[6602697, 1091383, 936914, 1053730, 9655647]"
1968,2406,"[6514259, 859987, 983665, 981591, 1136654]"
1969,2407,"[1038443, 878442, 15925334, 866528, 897611]"
1970,2408,"[1067565, 9268695, 1036262, 913026, 1074283]"
1971,2410,"[5569098, 931007, 1037840, 948232, 1108094]"
1972,2412,"[13841744, 995628, 844165, 1092937, 912137]"
1973,2415,"[1027284, 844165, 1083493, 6391134, 9673980]"
1974,2416,"[849697, 15737492, 1032458, 12808385, 938596]"
1975,2418,"[9245108, 1072693, 943076, 1100379, 839094]"
1976,2419,"[15717057, 1069312, 7024814, 825994, 860248]"
1977,2420,"[1016377, 845091, 1029479, 7410017, 6904786]"
1978,2421,"[6464105, 851468, 6463937, 881154, 1021715]"
1979,2423,"[1002261, 6443332, 1070898, 1061220, 1108296]"
1980,2424,"[1072693, 1080989, 913046, 1111763, 920367]"
1981,2425,"[962615, 823775, 955921, 1102829, 983795]"
1982,2426,"[1058404, 825670, 844165, 932503, 1076467]"
1983,2427,"[897953, 1054539, 856788, 1109374, 1019011]"
1984,2430,"[845193, 1119089, 6772782, 831161, 851101]"
1985,2431,"[901976, 1038745, 6464126, 963226, 918638]"
1986,2432,"[1065331, 1110244, 1137387, 1015974, 8175769]"
1987,2435,"[12731517, 12695224, 10198378, 828489, 6039859]"
1988,2437,"[7409618, 831063, 7409644, 5570383, 12298966]"
1989,2438,"[8090556, 919766, 968936, 1126703, 1058997]"
1990,2440,"[1096727, 9297194, 1053058, 10150101, 955858]"
1991,2441,"[977481, 898121, 1016274, 889649, 1021519]"
1992,2442,"[868764, 5580793, 6602697, 9527323, 1062782]"
1993,2445,"[1082947, 840227, 1107553, 901067, 1098694]"
1994,2446,"[1044259, 1060005, 941368, 819112, 1000542]"
1995,2447,"[868764, 1107553, 1067425, 1010079, 8293600]"
1996,2448,"[5568964, 1054402, 882489, 6463520, 951164]"
1997,2449,"[1034955, 1115098, 868548, 874651, 959455]"
1998,2450,"[12757280, 980246, 8249063, 1038985, 1093658]"
1999,2451,"[1131133, 13003101, 1076580, 923670, 854754]"
2000,2452,"[949023, 1025581, 923967, 1105816, 1019028]"
2001,2453,"[9245040, 12525270, 9858794, 1036501, 850004]"
2002,2454,"[877523, 1037332, 921744, 1066893, 1133018]"
2003,2455,"[983795, 1102416, 1055022, 883819, 8358065]"
2004,2456,"[1065979, 912902, 936830, 7025114, 970698]"
2005,2457,"[876115, 9245040, 938118, 898121, 7166791]"
2006,2458,"[865511, 1131892, 1060543, 1012913, 1028960]"
2007,2459,"[1015539, 1031864, 5576075, 851865, 1135468]"
2008,2460,"[1036501, 1082990, 944486, 1075470, 862732]"
2009,2461,"[1110743, 1112205, 13133916, 10456370, 1135044]"
2010,2462,"[8293343, 851146, 824796, 829645, 834932]"
2011,2464,"[984411, 7025106, 1082212, 837339, 1033142]"
2012,2465,"[10344585, 1093603, 1029479, 980246, 9835880]"
2013,2466,"[820923, 936914, 1139303, 1089986, 1006188]"
2014,2467,"[1036501, 1073150, 12330794, 857554, 1069863]"
2015,2468,"[1031316, 1021116, 833458, 5565447, 934399]"
2016,2469,"[868764, 1102456, 943393, 882496, 8118517]"
2017,2470,"[821083, 906017, 892998, 823356, 12757280]"
2018,2471,"[13008321, 1093966, 9523059, 852690, 1067849]"
2019,2472,"[977481, 6464126, 1067820, 949294, 915295]"
2020,2474,"[856788, 905459, 1011427, 938841, 822646]"
2021,2475,"[1121384, 7025114, 925282, 839208, 837969]"
2022,2478,"[823775, 932949, 9296849, 902820, 889731]"
2023,2479,"[845975, 13008321, 12692328, 1048483, 947146]"
2024,2481,"[1057749, 934399, 7441303, 1033347, 859987]"
2025,2482,"[995055, 841478, 1089108, 844759, 993838]"
2026,2483,"[6533936, 1070276, 948832, 1048727, 1135971]"
2027,2484,"[878715, 871514, 873964, 879393, 899470]"
2028,2485,"[918098, 991303, 854373, 891505, 890127]"
2029,2486,"[932464, 1045826, 7441498, 9296804, 823576]"
2030,2487,"[1076954, 13842088, 868764, 903529, 1072693]"
2031,2488,"[13213475, 972665, 1003806, 834962, 971957]"
2032,2489,"[12171414, 9338009, 1048727, 1112205, 892500]"
2033,2490,"[1013999, 1100658, 842423, 873324, 1006483]"
2034,2492,"[912004, 914577, 1060408, 929231, 924427]"
2035,2494,"[1033769, 1010190, 5569098, 827024, 1133893]"
2036,2495,"[983584, 12988031, 1073150, 1122568, 918368]"
2037,2496,"[842783, 957741, 9487534, 12452939, 953539]"
2038,2497,"[870515, 1066685, 6633056, 907308, 1103513]"
2039,2498,"[1100379, 851101, 849578, 8119004, 5577022]"
2040,2499,"[866528, 833458, 962991, 873964, 5570048]"
2041,2500,"[1065538, 859237, 13416937, 1013389, 13007284]"
